post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_006190,thread_02220,user_0091,2024-02-25 03:00:52,Tech workers strike at Amazon over trade agreements,False,tech,7647e23affc698b1
post_006191,thread_02220,user_0248,2024-02-25 03:06:59,Elon Musk controversy sparks online debate,True,culture,a9f2dc35f3bba0cb
post_006192,thread_02221,user_0240,2024-02-25 03:17:58,Sports team Yankees wins championship,False,culture,ef167b830a6be4e5
post_006193,thread_02221,user_0224,2024-02-25 03:25:18,Russia and China are strengthening their alliance in Southeast Asia,True,geopolitics,ddb20c5c993ac65c
post_006194,thread_02221,user_0243,2024-02-25 03:33:59,The mainstream media ignores that Cryptocurrency Bitcoin crashes after regulatory news,True,tech,dcb001ac20da19d4
post_006195,thread_02222,user_0212,2024-02-25 03:46:06,Cancel culture discussion focuses on influencer,False,culture,4a455f9c04702ccb
post_006196,thread_02223,user_0213,2024-02-25 03:50:04,Taiwan tensions escalate as US makes statement,False,geopolitics,8cd50f1de220e42f
post_006197,thread_02223,user_0195,2024-02-25 03:57:45,This aged well... Data privacy concerns grow around facial recognition,True,tech,b55889cb5f413d9d
post_006198,thread_02224,user_0179,2024-02-25 03:58:38,This aged well... AI advancement in content moderation raises ethical questions,False,tech,9589e5d495fdfdbc
post_006199,thread_02225,user_0210,2024-02-25 04:31:23,Unpopular opinion: Stock market volatility continues amid energy shortage,False,economics,ba06957e21ff5c4f
post_006200,thread_02225,user_0094,2024-02-25 04:36:49,NATO expansion continues to be debated in Turkey,True,geopolitics,98d40683901337d2
post_006201,thread_02225,user_0229,2024-02-25 04:38:16,Finally some good news - Electric vehicle sales surge in Middle East,True,tech,9e3cb742a47939b0
post_006202,thread_02225,user_0210,2024-02-25 04:39:22,Social media platform Microsoft changes data collection,True,tech,ba06957e21ff5c4f
post_006203,thread_02226,user_0242,2024-02-25 05:01:28,Tech workers strike at Microsoft over climate commitments,False,tech,bf216b7ac5143eb0
post_006204,thread_02227,user_0236,2024-02-25 05:06:48,Book bans debated in California schools. Absolutely ridiculous.,False,culture,0f357c49c8666c81
post_006205,thread_02227,user_0240,2024-02-25 05:40:57,Unpopular opinion: Sports team Cowboys wins championship,True,culture,ef167b830a6be4e5
post_006206,thread_02227,user_0240,2024-02-25 05:54:05,Music festival hacking scandal sells out in minutes,True,culture,ef167b830a6be4e5
post_006207,thread_02228,user_0223,2024-02-25 06:03:16,Trade war between US and Mexico escalates. Mark my words.,False,economics,04f4dd6c25f9518f
post_006208,thread_02229,user_0132,2024-02-25 06:03:19,Israel and Palestine negotiations stall over security guarantees,False,geopolitics,4407e5709774c710
post_006209,thread_02229,user_0156,2024-02-25 06:09:50,Healthcare reform proposal faces opposition from middle class,True,politics,09267e4fd39e5c34
post_006210,thread_02229,user_0242,2024-02-25 06:20:05,Banking crisis affects Latin America economy. Absolutely ridiculous.,True,economics,bf216b7ac5143eb0
post_006211,thread_02229,user_0230,2024-02-25 06:47:07,Unemployment drops to 4.2% in technology,True,economics,ac7a33401805fc6a
post_006212,thread_02230,user_0118,2024-02-25 07:25:19,Unpopular opinion: Video game battle royale launches with AI companions,False,culture,48e83081f4d7af88
post_006213,thread_02231,user_0155,2024-02-25 07:26:59,AI advancement in healthcare raises ethical questions,False,tech,02384d95421dcc08
post_006214,thread_02231,user_0115,2024-02-25 07:28:51,Taiwan tensions escalate as US makes statement,True,geopolitics,d7666a381bf0b8f2
post_006215,thread_02232,user_0196,2024-02-25 07:36:41,Electric vehicle sales surge in Middle East,False,tech,f3d340fe34b16f61
post_006216,thread_02232,user_0191,2024-02-25 07:46:49,Trade war between China and Russia escalates,True,economics,a992eabf8d945b65
post_006217,thread_02233,user_0190,2024-02-25 08:29:12,Hot take: Russia and China are strengthening their alliance in Southeast Asia. History will remember this.,False,geopolitics,d2f8eb1ee8a3fe80
post_006218,thread_02233,user_0241,2024-02-25 08:44:39,Electric vehicle sales surge in Latin America,True,tech,33ad7943fdd11301
post_006219,thread_02233,user_0175,2024-02-25 08:50:21,Minimum wage debate continues in Florida,True,economics,6192e9e5d9f3e36f
post_006220,thread_02234,user_0241,2024-02-25 09:09:26,5G rollout continues despite cost issues,False,tech,33ad7943fdd11301
post_006221,thread_02234,user_0201,2024-02-25 09:54:14,Hot take: Election fraud claims investigated in New York,True,politics,cd42e9f21425edfb
post_006222,thread_02234,user_0229,2024-02-25 10:18:12,North Korea tests new drone amid international pressure,True,geopolitics,9e3cb742a47939b0
post_006223,thread_02235,user_0243,2024-02-25 10:19:18,Fashion week highlights sustainable styles,False,culture,dcb001ac20da19d4
post_006224,thread_02235,user_0205,2024-02-25 10:28:08,Healthcare reform proposal faces opposition from seniors,True,politics,b3b00630b17f1963
post_006225,thread_02235,user_0203,2024-02-25 10:33:38,Police reform protests continue in Minneapolis,True,politics,de771d7f55a62ce1
post_006226,thread_02235,user_0138,2024-02-25 10:42:13,Police reform protests continue in Portland,True,politics,dda1d6eabe077768
post_006227,thread_02236,user_0100,2024-02-25 10:47:43,Federal Reserve considers raising on interest rates,False,economics,7b020d2e29ab6947
post_006228,thread_02236,user_0231,2024-02-25 11:00:58,Russia and China are strengthening their alliance in Asia Pacific,True,geopolitics,cb0d70b9679da971
post_006229,thread_02236,user_0246,2024-02-25 11:26:23,Oil prices surge after market manipulation,True,economics,28b673bd0664ebac
post_006230,thread_02237,user_0230,2024-02-25 11:28:42,Taiwan tensions escalate as China makes statement,False,geopolitics,ac7a33401805fc6a
post_006231,thread_02237,user_0022,2024-02-25 11:41:00,Hot take: Elon Musk controversy sparks online debate,True,culture,3dfc7483cc79cb61
post_006232,thread_02238,user_0149,2024-02-25 11:42:28,Music festival market manipulation sells out in minutes. This won't end well.,False,culture,dcc79c3a62d5f9ff
post_006233,thread_02239,user_0228,2024-02-25 11:52:22,Sports team Yankees wins championship. Not surprised.,False,culture,1784f2dd4ca23d92
post_006234,thread_02240,user_0237,2024-02-25 12:05:50,Calling it now: Sports team Lakers wins championship,False,culture,ae082773676c293c
post_006235,thread_02241,user_0226,2024-02-25 12:10:02,Fashion week highlights vintage styles,False,culture,67449d50a938fc0b
post_006236,thread_02241,user_0125,2024-02-25 12:13:35,Tax reform plan targets small businesses,True,politics,7e34ba1e83aec942
post_006237,thread_02241,user_0243,2024-02-25 12:14:39,Nobody is talking about how Social media platform OpenAI changes algorithm transparency,True,tech,dcb001ac20da19d4
post_006238,thread_02242,user_0238,2024-02-25 12:42:57,Ukraine conflict affects global semiconductor supply chains,False,geopolitics,46f2c35ee1c3e090
post_006239,thread_02242,user_0226,2024-02-25 12:57:58,Healthcare reform proposal faces opposition from small businesses,True,politics,67449d50a938fc0b
post_006240,thread_02242,user_0206,2024-02-25 13:14:28,Healthcare reform proposal faces opposition from corporations,True,politics,5370d0be6e932d93
post_006241,thread_02242,user_0244,2024-02-25 13:18:08,Minimum wage debate continues in New York,True,economics,59a2ecc03cd6dcf2
post_006242,thread_02242,user_0140,2024-02-25 13:25:38,Book bans debated in California schools,True,culture,c6057d8b1d3b2d6f
post_006243,thread_02243,user_0196,2024-02-25 13:28:25,Minimum wage debate continues in Texas,False,economics,f3d340fe34b16f61
post_006244,thread_02243,user_0139,2024-02-25 13:29:50,Kanye West controversy sparks online debate,True,culture,dfa0b48041bf3c99
post_006245,thread_02243,user_0215,2024-02-25 13:49:33,Cryptocurrency Dogecoin crashes after regulatory news. Mark my words.,True,tech,15ab04b59e9647d2
post_006246,thread_02244,user_0101,2024-02-25 13:50:26,Cybersecurity breach at Microsoft affects millions. Not surprised.,False,tech,deeaf60c0445b9b2
post_006247,thread_02244,user_0228,2024-02-25 14:37:47,Quantum computing breakthrough at IBM,True,tech,1784f2dd4ca23d92
post_006248,thread_02244,user_0150,2024-02-25 15:02:08,Change my mind: NATO expansion continues to be debated in Turkey,True,geopolitics,0f9d3e2bab205973
post_006249,thread_02244,user_0205,2024-02-25 15:07:02,Corporate merger between Microsoft and Whole Foods announced. Mark my words.,True,economics,b3b00630b17f1963
post_006250,thread_02244,user_0222,2024-02-25 15:31:34,Streaming platform OpenAI releases new series. About time.,True,culture,205c644980a6b19e
post_006251,thread_02244,user_0202,2024-02-25 16:06:48,Calling it now: Housing market cools in Africa,True,economics,2f6dd4c2bbb80916
post_006252,thread_02244,user_0240,2024-02-25 16:12:06,Fashion week highlights minimalist styles. History will remember this.,True,culture,ef167b830a6be4e5
post_006253,thread_02244,user_0208,2024-02-25 16:44:04,Inflation reaches 4.2% in France,True,economics,935b04e6b84355d3
post_006254,thread_02244,user_0030,2024-02-25 16:53:53,Trump announces campaign for senate,True,politics,438ab81f0804e929
post_006255,thread_02244,user_0017,2024-02-25 17:02:29,Housing market cools in Asia Pacific,True,economics,cc8fdfdb311c1d6c
post_006256,thread_02245,user_0197,2024-02-25 17:12:04,Thoughts? Minimum wage debate continues in New York,False,economics,af1c474b0da0cb3b
post_006257,thread_02245,user_0225,2024-02-25 17:31:21,Newsom announces campaign for senate,True,politics,85807459f8439618
post_006258,thread_02245,user_0232,2024-02-25 18:13:53,AI advancement in facial recognition raises ethical questions,True,tech,4c9fa495e56c5490
post_006259,thread_02245,user_0171,2024-02-25 18:18:01,Voting rights legislation stalls in Senate,True,politics,fb44003f203ab8c8
post_006260,thread_02245,user_0209,2024-02-25 18:22:38,Art exhibition on prisoner exchanges opens at Guggenheim,True,culture,53fe3d89f0ab0a45
post_006261,thread_02246,user_0243,2024-02-25 18:32:41,Book bans debated in Texas schools,False,culture,dcb001ac20da19d4
post_006262,thread_02246,user_0230,2024-02-25 18:45:24,Electric vehicle sales surge in Middle East,True,tech,ac7a33401805fc6a
post_006263,thread_02246,user_0177,2024-02-25 18:51:22,Nobody is talking about how Cryptocurrency Bitcoin crashes after hacking scandal,True,tech,9db6ad32ed24f35f
post_006264,thread_02246,user_0244,2024-02-25 18:53:54,Newsom announces campaign for president,True,politics,59a2ecc03cd6dcf2
post_006265,thread_02247,user_0167,2024-02-25 18:58:15,Police reform protests continue in Portland. History will remember this.,False,politics,644f93109b63be4a
post_006266,thread_02247,user_0248,2024-02-25 18:59:56,Change my mind: Supreme Court ruling on climate commitments divides nation,True,politics,a9f2dc35f3bba0cb
post_006267,thread_02248,user_0243,2024-02-25 19:01:40,Federal Reserve considers raising on interest rates,False,economics,dcb001ac20da19d4
post_006268,thread_02248,user_0228,2024-02-25 19:15:20,Oil prices surge after hacking scandal,True,economics,1784f2dd4ca23d92
post_006269,thread_02248,user_0173,2024-02-25 19:15:51,Nobody is talking about how Electric vehicle sales surge in Latin America. About time.,True,tech,a544bd23bddea385
post_006270,thread_02248,user_0147,2024-02-25 19:28:39,Finally some good news - 5G rollout continues despite surveillance fears,True,tech,b28dd76ab693e27e
post_006271,thread_02248,user_0117,2024-02-25 19:35:06,Cancel culture discussion focuses on politician,True,culture,0f4fdfc07010d08b
post_006272,thread_02248,user_0149,2024-02-25 19:44:27,New Amazon product disrupts finance market,True,tech,dcc79c3a62d5f9ff
post_006273,thread_02248,user_0243,2024-02-25 20:03:02,Tech workers strike at Meta over trade agreements,True,tech,dcb001ac20da19d4
post_006274,thread_02248,user_0232,2024-02-25 20:44:00,Federal Reserve considers holding on interest rates. This won't end well.,True,economics,4c9fa495e56c5490
post_006275,thread_02248,user_0016,2024-02-25 20:46:56,Healthcare reform proposal faces opposition from seniors,True,politics,e336598142373220
post_006276,thread_02248,user_0075,2024-02-25 20:58:26,Streaming platform Google releases new series. Absolutely ridiculous.,True,culture,14540b615e596c82
post_006277,thread_02249,user_0244,2024-02-25 21:29:56,Russia and China are strengthening their alliance in Africa,False,geopolitics,59a2ecc03cd6dcf2
post_006278,thread_02249,user_0194,2024-02-25 21:30:00,Climate policy debate intensifies in Latin America,True,politics,605e97108900369e
post_006279,thread_02249,user_0225,2024-02-25 21:53:05,Thread: Banking crisis affects Southeast Asia economy,True,economics,85807459f8439618
post_006280,thread_02250,user_0236,2024-02-25 22:04:47,Fashion week highlights minimalist styles,False,culture,0f357c49c8666c81
post_006281,thread_02251,user_0247,2024-02-25 22:18:04,EU sanctions target Germany over trade agreements,False,geopolitics,127d86b91e9b5ef0
post_006282,thread_02251,user_0224,2024-02-25 22:21:30,This aged well... Video game FPS shooter launches with AI companions,True,culture,ddb20c5c993ac65c
post_006283,thread_02251,user_0048,2024-02-25 22:28:51,Inflation reaches 5.1% in South Korea,True,economics,58d9d2f03715b5a7
post_006284,thread_02251,user_0232,2024-02-25 23:04:27,Inflation reaches 7.5% in Brazil,True,economics,4c9fa495e56c5490
post_006285,thread_02251,user_0246,2024-02-25 23:27:25,Cryptocurrency Bitcoin crashes after market manipulation,True,tech,28b673bd0664ebac
post_006286,thread_02251,user_0164,2024-02-25 23:28:42,Corporate merger between Microsoft and Whole Foods announced. This won't end well.,True,economics,0a26740df7d6ab6b
post_006287,thread_02251,user_0038,2024-02-26 00:03:04,New Google product disrupts transportation market,True,tech,86d8cb7087234302
post_006288,thread_02251,user_0209,2024-02-26 00:10:33,Thoughts? Elon Musk controversy sparks online debate,True,culture,53fe3d89f0ab0a45
post_006289,thread_02251,user_0243,2024-02-26 00:19:28,Fashion week highlights minimalist styles. Absolutely ridiculous.,True,culture,dcb001ac20da19d4
post_006290,thread_02251,user_0196,2024-02-26 00:28:45,Quantum computing breakthrough at MIT,True,tech,f3d340fe34b16f61
post_006291,thread_02251,user_0244,2024-02-26 00:33:09,Israel and Palestine negotiations stall over prisoner exchanges,True,geopolitics,59a2ecc03cd6dcf2
post_006292,thread_02251,user_0126,2024-02-26 00:41:13,Ukraine conflict affects global oil supply chains. Mark my words.,True,geopolitics,3214156f77c3f6ba
post_006293,thread_02251,user_0043,2024-02-26 01:10:52,Housing market cools in Latin America,True,economics,1b7632a8867c5bdb
post_006294,thread_02251,user_0245,2024-02-26 01:13:02,New Amazon product disrupts healthcare market,True,tech,d00ebbca9e619b22
post_006295,thread_02251,user_0122,2024-02-26 01:25:38,Social media platform Amazon changes algorithm transparency,True,tech,84ffb5d462842d02
post_006296,thread_02251,user_0237,2024-02-26 01:27:51,Electric vehicle sales surge in Middle East,True,tech,ae082773676c293c
post_006297,thread_02251,user_0208,2024-02-26 01:31:53,Social media platform Meta changes algorithm transparency,True,tech,935b04e6b84355d3
post_006298,thread_02251,user_0208,2024-02-26 01:55:34,This aged well... Tech workers strike at OpenAI over territorial disputes,True,tech,935b04e6b84355d3
post_006299,thread_02251,user_0212,2024-02-26 02:09:46,This aged well... Book bans debated in California schools,True,culture,4a455f9c04702ccb
post_006300,thread_02251,user_0214,2024-02-26 02:15:27,This is concerning because Cancel culture discussion focuses on comedian,True,culture,5a54b824f99a262d
post_006301,thread_02252,user_0016,2024-02-26 03:05:01,Oil prices surge after market manipulation,False,economics,e336598142373220
post_006302,thread_02252,user_0194,2024-02-26 03:20:47,Thread: Voting rights legislation stalls in Senate,True,politics,605e97108900369e
post_006303,thread_02252,user_0242,2024-02-26 03:27:19,Social media platform Meta changes content moderation,True,tech,bf216b7ac5143eb0
post_006304,thread_02253,user_0196,2024-02-26 03:34:54,Fashion week highlights vintage styles,False,culture,f3d340fe34b16f61
post_006305,thread_02254,user_0096,2024-02-26 03:38:03,Tech workers strike at Amazon over trade agreements. History will remember this.,False,tech,2b8341a243ee1ab8
post_006306,thread_02255,user_0198,2024-02-26 03:44:16,Fashion week highlights sustainable styles,False,culture,a8623eff67b81196
post_006307,thread_02255,user_0191,2024-02-26 03:45:34,EU sanctions target France over territorial disputes,True,geopolitics,a992eabf8d945b65
post_006308,thread_02256,user_0167,2024-02-26 04:00:30,Cryptocurrency Bitcoin crashes after market manipulation,False,tech,644f93109b63be4a
post_006309,thread_02256,user_0181,2024-02-26 04:24:25,Healthcare reform proposal faces opposition from corporations,True,politics,074a725ea819ac30
post_006310,thread_02257,user_0218,2024-02-26 04:48:42,New documentary breaks box office records,False,culture,460a41afcaf1d111
post_006311,thread_02257,user_0243,2024-02-26 05:11:41,Thread: DeSantis announces campaign for governor,True,politics,dcb001ac20da19d4
post_006312,thread_02258,user_0209,2024-02-26 05:57:17,Tech workers strike at Meta over human rights violations,False,tech,53fe3d89f0ab0a45
post_006313,thread_02259,user_0241,2024-02-26 06:04:41,EU sanctions target Poland over territorial disputes,False,geopolitics,33ad7943fdd11301
post_006314,thread_02259,user_0228,2024-02-26 06:12:21,Hot take: Inflation reaches 7.5% in India,True,economics,1784f2dd4ca23d92
post_006315,thread_02260,user_0245,2024-02-26 06:45:38,Fashion week highlights minimalist styles,False,culture,d00ebbca9e619b22
post_006316,thread_02260,user_0218,2024-02-26 06:58:42,Election fraud claims investigated in New York. About time.,True,politics,460a41afcaf1d111
post_006317,thread_02260,user_0247,2024-02-26 07:29:33,Climate policy debate intensifies in Latin America. About time.,True,politics,127d86b91e9b5ef0
post_006318,thread_02260,user_0234,2024-02-26 07:54:31,Quantum computing breakthrough at Stanford. This won't end well.,True,tech,62f783f20d8a7eff
post_006319,thread_02261,user_0227,2024-02-26 08:20:45,Breaking: Trade war between US and Russia escalates,False,economics,1c1b6155c79edd2e
post_006320,thread_02262,user_0227,2024-02-26 08:48:12,Taylor Swift controversy sparks online debate,False,culture,1c1b6155c79edd2e
post_006321,thread_02262,user_0165,2024-02-26 08:58:16,Trade war between US and Russia escalates,True,economics,4947860e008a5dcf
post_006322,thread_02262,user_0160,2024-02-26 09:02:28,Social media platform Tesla changes algorithm transparency. The implications are staggering.,True,tech,fed1b72f998f4304
post_006323,thread_02262,user_0131,2024-02-26 09:12:50,Ukraine conflict affects global semiconductor supply chains,True,geopolitics,9c9e9600c5211e96
post_006324,thread_02262,user_0237,2024-02-26 09:39:52,Tech workers strike at Meta over human rights violations,True,tech,ae082773676c293c
post_006325,thread_02262,user_0196,2024-02-26 09:54:24,Calling it now: Minimum wage debate continues in Florida,True,economics,f3d340fe34b16f61
post_006326,thread_02262,user_0139,2024-02-26 09:58:52,New documentary breaks box office records. As expected.,True,culture,dfa0b48041bf3c99
post_006327,thread_02262,user_0012,2024-02-26 10:23:53,Music festival market manipulation sells out in minutes,True,culture,8d36be3854235ac5
post_006328,thread_02262,user_0225,2024-02-26 11:11:13,Federal Reserve considers lowering on interest rates,True,economics,85807459f8439618
post_006329,thread_02262,user_0100,2024-02-26 11:22:44,Video game FPS shooter launches with cross-platform play. The implications are staggering.,True,culture,7b020d2e29ab6947
post_006330,thread_02263,user_0191,2024-02-26 11:37:17,Housing market cools in Eastern Europe. Not surprised.,False,economics,a992eabf8d945b65
post_006331,thread_02263,user_0228,2024-02-26 11:50:00,Video game RPG launches with VR support,True,culture,1784f2dd4ca23d92
post_006332,thread_02263,user_0039,2024-02-26 12:05:37,Immigration policy changes spark debate in Brazil,True,politics,0c4af76574328850
post_006333,thread_02264,user_0199,2024-02-26 12:09:39,New superhero film breaks box office records,False,culture,9be99e37cab0c66c
post_006334,thread_02264,user_0225,2024-02-26 12:26:20,Quantum computing breakthrough at MIT. About time.,True,tech,85807459f8439618
post_006335,thread_02264,user_0247,2024-02-26 12:58:16,Calling it now: Russia and China are strengthening their alliance in Africa. The implications are staggering.,True,geopolitics,127d86b91e9b5ef0
post_006336,thread_02264,user_0247,2024-02-26 13:04:21,Finally some good news - Election fraud claims investigated in New York,True,politics,127d86b91e9b5ef0
post_006337,thread_02265,user_0201,2024-02-26 13:26:25,Newsom announces campaign for governor,False,politics,cd42e9f21425edfb
post_006338,thread_02265,user_0210,2024-02-26 13:28:22,Calling it now: Corporate merger between Google and Whole Foods announced,True,economics,ba06957e21ff5c4f
post_006339,thread_02265,user_0145,2024-02-26 13:40:04,Iran nuclear program raises concerns in Southeast Asia,True,geopolitics,87255a85a87cd56e
post_006340,thread_02265,user_0218,2024-02-26 13:45:05,The mainstream media ignores that North Korea tests new drone amid international pressure,True,geopolitics,460a41afcaf1d111
post_006341,thread_02266,user_0238,2024-02-26 13:52:50,Banking crisis affects Middle East economy,False,economics,46f2c35ee1c3e090
post_006342,thread_02266,user_0117,2024-02-26 13:58:27,New superhero film breaks box office records,True,culture,0f4fdfc07010d08b
post_006343,thread_02266,user_0033,2024-02-26 14:04:41,Taiwan tensions escalate as Saudi Arabia makes statement,True,geopolitics,6dd8618e73c7e0f9
post_006344,thread_02267,user_0159,2024-02-26 14:06:47,Corporate merger between Amazon and Twitter announced. History will remember this.,False,economics,fdc112099c646927
post_006345,thread_02267,user_0209,2024-02-26 14:15:12,Corporate merger between Microsoft and Whole Foods announced. Mark my words.,True,economics,53fe3d89f0ab0a45
post_006346,thread_02267,user_0213,2024-02-26 14:41:20,Climate policy debate intensifies in Latin America,True,politics,8cd50f1de220e42f
post_006347,thread_02268,user_0159,2024-02-26 14:52:04,North Korea tests new drone amid international pressure,False,geopolitics,fdc112099c646927
post_006348,thread_02268,user_0191,2024-02-26 14:53:32,AI advancement in healthcare raises ethical questions,True,tech,a992eabf8d945b65
post_006349,thread_02268,user_0140,2024-02-26 15:05:16,Cybersecurity breach at Google affects millions,True,tech,c6057d8b1d3b2d6f
post_006350,thread_02269,user_0103,2024-02-26 15:07:36,North Korea tests new satellite amid international pressure. History will remember this.,False,geopolitics,3993097b1865df88
post_006351,thread_02269,user_0237,2024-02-26 15:13:24,Social media platform OpenAI changes algorithm transparency,True,tech,ae082773676c293c
post_006352,thread_02270,user_0242,2024-02-26 15:33:27,Russia and China are strengthening their alliance in Middle East,False,geopolitics,bf216b7ac5143eb0
post_006353,thread_02270,user_0019,2024-02-26 15:42:10,Calling it now: Electric vehicle sales surge in Latin America,True,tech,6d92e2f4afda6182
post_006354,thread_02271,user_0216,2024-02-26 15:48:35,Ukraine conflict affects global oil supply chains,False,geopolitics,e6bf19b7faf0dbda
post_006355,thread_02271,user_0189,2024-02-26 15:54:10,Thread: 5G rollout continues despite health concerns. Wow just wow.,True,tech,dedcce6329bf34e1
post_006356,thread_02272,user_0139,2024-02-26 16:14:02,Social media platform Apple changes data collection. Mark my words.,False,tech,dfa0b48041bf3c99
post_006357,thread_02272,user_0205,2024-02-26 16:18:32,Cancel culture discussion focuses on athlete,True,culture,b3b00630b17f1963
post_006358,thread_02272,user_0222,2024-02-26 16:25:09,Sports team Cowboys wins championship. Absolutely ridiculous.,True,culture,205c644980a6b19e
post_006359,thread_02273,user_0140,2024-02-26 16:29:00,Election fraud claims investigated in California. Absolutely ridiculous.,False,politics,c6057d8b1d3b2d6f
post_006360,thread_02273,user_0214,2024-02-26 16:31:35,NATO expansion continues to be debated in Germany. Wow just wow.,True,geopolitics,5a54b824f99a262d
post_006361,thread_02273,user_0213,2024-02-26 16:47:28,Unpopular opinion: AI advancement in content moderation raises ethical questions,True,tech,8cd50f1de220e42f
post_006362,thread_02274,user_0246,2024-02-26 16:50:41,Stock market volatility continues amid banking crisis. Wow just wow.,False,economics,28b673bd0664ebac
post_006363,thread_02274,user_0217,2024-02-26 17:22:57,Election fraud claims investigated in New York. This is huge.,True,politics,e0c5b4b068e0ab11
post_006364,thread_02274,user_0078,2024-02-26 18:13:02,NATO expansion continues to be debated in Poland,True,geopolitics,cf3a663eca444e4c
post_006365,thread_02274,user_0233,2024-02-26 18:27:05,Supreme Court ruling on human rights violations divides nation,True,politics,8131db3f17374e9a
post_006366,thread_02275,user_0187,2024-02-26 18:38:23,Change my mind: Syria conflict enters new phase with Saudi Arabia involvement,False,geopolitics,79af5952ddd502ca
post_006367,thread_02275,user_0196,2024-02-26 18:56:56,Elon Musk controversy sparks online debate,True,culture,f3d340fe34b16f61
post_006368,thread_02275,user_0246,2024-02-26 19:03:10,Immigration policy changes spark debate in Germany. About time.,True,politics,28b673bd0664ebac
post_006369,thread_02276,user_0157,2024-02-26 19:33:14,Nobody is talking about how Israel and Palestine negotiations stall over settlements,False,geopolitics,98cc26d3a0f52526
post_006370,thread_02277,user_0228,2024-02-26 19:37:02,Biden announces campaign for president,False,politics,1784f2dd4ca23d92
post_006371,thread_02277,user_0231,2024-02-26 19:44:41,Hot take: Art exhibition on settlements opens at Met,True,culture,cb0d70b9679da971
post_006372,thread_02277,user_0052,2024-02-26 19:51:52,Electric vehicle sales surge in Eastern Europe,True,tech,cfb89c5b1e2796c2
post_006373,thread_02277,user_0119,2024-02-26 20:15:36,EU sanctions target Germany over trade agreements,True,geopolitics,2906b355940b739f
post_006374,thread_02278,user_0223,2024-02-26 20:18:04,Thread: Syria conflict enters new phase with US involvement. This is huge.,False,geopolitics,04f4dd6c25f9518f
post_006375,thread_02278,user_0176,2024-02-26 20:30:08,Gun control legislation proposed after market manipulation,True,politics,0118124b0e55a7b9
post_006376,thread_02278,user_0241,2024-02-26 20:33:31,Change my mind: EU sanctions target Brazil over climate commitments,True,geopolitics,33ad7943fdd11301
post_006377,thread_02278,user_0191,2024-02-26 20:35:40,Tech workers strike at Apple over territorial disputes. Wow just wow.,True,tech,a992eabf8d945b65
post_006378,thread_02279,user_0184,2024-02-26 20:35:46,Art exhibition on borders opens at Guggenheim,False,culture,ff96c882a14196e3
post_006379,thread_02279,user_0209,2024-02-26 20:43:07,Nobody is talking about how Video game battle royale launches with AI companions,True,culture,53fe3d89f0ab0a45
post_006380,thread_02279,user_0247,2024-02-26 20:56:39,Calling it now: Tech workers strike at Apple over climate commitments,True,tech,127d86b91e9b5ef0
post_006381,thread_02280,user_0225,2024-02-26 20:58:52,Inflation reaches 4.2% in Egypt,False,economics,85807459f8439618
post_006382,thread_02280,user_0150,2024-02-26 21:05:58,Music festival regulatory news sells out in minutes,True,culture,0f9d3e2bab205973
post_006383,thread_02280,user_0229,2024-02-26 21:28:15,Police reform protests continue in Chicago. History will remember this.,True,politics,9e3cb742a47939b0
post_006384,thread_02281,user_0243,2024-02-26 21:51:23,Climate policy debate intensifies in Latin America,False,politics,dcb001ac20da19d4
post_006385,thread_02281,user_0246,2024-02-26 21:52:04,EU sanctions target Egypt over trade agreements,True,geopolitics,28b673bd0664ebac
post_006386,thread_02281,user_0236,2024-02-26 21:56:24,Calling it now: Cancel culture discussion focuses on influencer,True,culture,0f357c49c8666c81
post_006387,thread_02281,user_0091,2024-02-26 22:14:17,Calling it now: Russia and China are strengthening their alliance in Asia Pacific. Absolutely ridiculous.,True,geopolitics,7647e23affc698b1
post_006388,thread_02281,user_0243,2024-02-26 22:15:03,Reminder: Sports team Patriots wins championship,True,culture,dcb001ac20da19d4
post_006389,thread_02281,user_0088,2024-02-26 22:17:28,Inflation reaches 5.1% in Brazil. Mark my words.,True,economics,5fa1c5b3e1f58c47
post_006390,thread_02281,user_0203,2024-02-26 22:20:23,Oil prices surge after regulatory news,True,economics,de771d7f55a62ce1
post_006391,thread_02281,user_0202,2024-02-26 22:22:13,Russia and China are strengthening their alliance in Africa,True,geopolitics,2f6dd4c2bbb80916
post_006392,thread_02281,user_0231,2024-02-26 22:22:26,Art exhibition on security guarantees opens at MoMA,True,culture,cb0d70b9679da971
post_006393,thread_02281,user_0171,2024-02-26 22:29:18,Inflation reaches 3.8% in India,True,economics,fb44003f203ab8c8
post_006394,thread_02282,user_0151,2024-02-26 22:36:28,Unemployment drops to 3.8% in retail. This won't end well.,False,economics,c6b2162db009f63c
post_006395,thread_02282,user_0060,2024-02-26 22:39:08,Social media platform OpenAI changes algorithm transparency,True,tech,bc84e2478e4a5f95
post_006396,thread_02283,user_0208,2024-02-26 23:04:42,Banking crisis affects Eastern Europe economy,False,economics,935b04e6b84355d3
post_006397,thread_02283,user_0151,2024-02-26 23:06:29,Cryptocurrency Dogecoin crashes after hacking scandal,True,tech,c6b2162db009f63c
post_006398,thread_02283,user_0207,2024-02-26 23:24:17,Iran nuclear program raises concerns in Asia Pacific,True,geopolitics,2965ec591ac23102
post_006399,thread_02283,user_0036,2024-02-26 23:31:42,Federal Reserve considers lowering on interest rates,True,economics,752b7b55723d27a6
